battle_participant_id,battle_id,trainer_id,team_side,pokemonid,slot_number,is_winner,fainted_flag,venue_type_match_flag,trainer_type_match_flag,venue_resistance_multiplier,base_power,adjusted_power,is_mvp_flag
BP0018512,B005066,T0111,home,414,2,1,0,0,0,1.0,445.44,477.19,0
BP0018513,B005066,T0111,home,203,3,1,1,0,1,1.0,479.15,514.48,1
BP0018514,B005066,T0043,away,397,1,0,1,0,0,1.0,360.85,392.11,0
BP0018515,B005066,T0043,away,292,2,0,1,0,1,1.0,250.3,291.36,0
BP0018516,B005066,T0043,away,317,3,0,1,0,0,0.5,488.59,540.72,0
BP0018517,B005067,T0036,home,530,1,1,0,0,0,1.0,538.11,597.22,1
BP0018518,B005067,T0115,away,783,1,0,1,0,1,0.5,441.05,474.05,0
BP0018519,B005068,T0063,home,376,1,1,0,1,1,0.25,736.3,832.15,1
BP0018520,B005068,T0063,home,213,2,1,0,0,0,1.0,518.9,536.16,0
BP0018521,B005068,T0156,away,664,1,0,1,0,1,1.0,210.9,215.43,0
BP0018522,B005068,T0156,away,737,2,0,1,0,1,1.0,418.48,434.78,0
BP0018523,B005069,T0083,home,657,1,0,0,0,0,1.0,428.78,489.74,0
BP0018524,B005069,T0034,away,272,1,1,1,0,1,2.0,504.6,537.83,1
BP0018525,B005070,T0155,home,373,1,1,0,0,1,0.25,737.25,820.86,1
BP0018526,B005070,T0155,home,666,2,1,0,0,1,0.25,435.38,506.72,0
BP0018527,B005070,T0155,home,166,3,1,0,0,1,0.25,412.85,476.98,0
BP0018528,B005070,T0081,away,105,1,0,1,0,1,2.0,445.3,451.12,0
BP0018529,B005070,T0081,away,322,2,0,1,0,1,1.0,319.65,331.05,0
BP0018530,B005070,T0081,away,405,3,0,1,0,0,1.0,548.95,555.5,0
BP0018531,B005071,T0057,home,555,1,1,0,0,1,0.5,568.3,630.93,1
BP0018532,B005071,T0057,home,547,2,1,1,1,0,1.0,507.33,571.4,0
BP0018533,B005071,T0119,away,185,1,0,1,0,1,1.0,430.85,465.53,0
BP0018534,B005071,T0119,away,47,2,0,1,0,0,1.0,423.2,457.81,0
BP0018535,B005072,T0051,home,254,1,1,0,0,1,1.0,666.75,690.19,1
BP0018536,B005072,T0051,home,103,2,1,1,0,1,1.0,554.4,565.33,0
BP0018537,B005072,T0095,away,94,1,0,1,0,0,0.25,636.95,704.22,0
BP0018538,B005072,T0095,away,535,2,0,0,0,0,1.0,310.18,335.62,0
BP0018539,B005073,T0139,home,384,1,1,0,0,1,1.0,818.45,867.91,1
BP0018540,B005073,T0139,home,166,2,1,1,0,1,2.0,412.85,436.78,0
BP0018541,B005073,T0048,away,346,1,0,1,0,0,0.5,516.29,575.19,0
BP0018542,B005073,T0048,away,723,2,0,0,0,0,1.0,439.89,475.28,0
BP0018543,B005074,T0071,home,169,1,0,0,0,1,2.0,566.05,577.78,0
BP0018544,B005074,T0071,home,233,2,0,1,0,0,1.0,539.6,554.96,0
BP0018545,B005074,T0166,away,543,1,1,0,0,0,1.0,274.89,331.96,0
BP0018546,B005074,T0166,away,384,2,1,0,0,1,4.0,818.45,835.14,1
BP0018547,B005075,T0056,home,526,1,1,0,0,0,0.5,539.55,584.68,1
BP0018548,B005075,T0114,away,13,1,0,1,0,1,2.0,207.3,209.79,0
BP0018549,B005076,T0142,home,131,1,1,1,1,0,0.25,560.25,664.78,1
BP0018550,B005076,T0002,away,660,1,0,0,0,0,2.0,444.94,430.85,0
BP0018551,B005077,T0098,home,229,1,1,0,0,0,2.0,633.25,636.8,0
BP0018552,B005077,T0098,home,717,2,1,0,0,0,1.0,713.56,729.24,1
BP0018553,B005077,T0098,home,186,3,1,0,0,0,1.0,525.1,537.81,0
BP0018554,B005077,T0046,away,470,1,0,1,0,1,1.0,554.95,567.49,0
BP0018555,B005077,T0046,away,586,2,0,1,0,1,2.0,501.9,496.99,0
BP0018556,B005077,T0046,away,689,3,0,1,0,0,2.0,525.91,520.14,0
BP0018557,B005078,T0041,home,160,1,1,0,0,0,1.0,557.01,600.54,1
BP0018558,B005078,T0016,away,426,1,0,1,0,0,2.0,525.0,537.53,0
BP0018559,B005079,T0032,home,295,1,1,0,0,0,1.0,514.29,566.34,1
BP0018560,B005079,T0037,away,210,1,0,1,1,0,1.0,473.25,547.62,0
BP0018561,B005080,T0025,home,53,1,0,1,0,0,1.0,466.3,490.71,0
BP0018562,B005080,T0025,home,559,2,0,1,0,0,2.0,365.76,371.54,0
BP0018563,B005080,T0025,home,611,3,0,1,0,1,1.0,434.2,473.99,0
BP0018564,B005080,T0157,away,78,1,1,0,0,0,1.0,527.85,557.89,0
BP0018565,B005080,T0157,away,67,2,1,1,0,1,2.0,425.9,436.86,0
BP0018566,B005080,T0157,away,257,3,1,1,0,1,2.0,662.8,687.95,1
BP0018567,B005081,T0164,home,8,1,0,0,0,0,1.0,424.11,488.15,0
BP0018568,B005081,T0077,away,205,1,1,0,0,1,1.0,487.75,514.02,1
BP0018569,B005082,T0094,home,550,1,0,1,0,0,1.0,485.87,511.65,0
BP0018570,B005082,T0077,away,213,1,1,1,1,1,2.0,518.9,562.2,1
BP0018571,B005083,T0018,home,251,1,1,0,0,1,0.5,630.0,693.12,1
BP0018572,B005083,T0019,away,91,1,0,0,1,1,0.5,552.5,613.69,0
BP0018573,B005084,T0099,home,445,1,1,1,0,0,0.5,735.79,793.08,1
BP0018574,B005084,T0140,away,458,1,0,1,0,1,1.0,364.05,377.54,0
BP0018575,B005085,T0078,home,364,1,0,1,0,0,1.0,429.4,463.45,0
BP0018576,B005085,T0078,home,114,2,0,1,0,1,2.0,459.2,493.76,0
BP0018577,B005085,T0078,home,677,3,0,0,0,0,1.0,374.3,421.59,0
BP0018578,B005085,T0031,away,126,1,1,1,1,1,0.5,521.66,587.97,0
BP0018579,B005085,T0031,away,467,2,1,0,1,1,0.5,568.46,639.68,1
BP0018580,B005085,T0031,away,308,3,1,0,0,0,1.0,537.25,532.59,0
BP0018581,B005086,T0045,home,342,1,1,0,1,1,0.5,491.6,554.15,0
BP0018582,B005086,T0045,home,214,2,1,0,0,0,0.5,633.55,689.21,1
BP0018583,B005086,T0035,away,681,1,0,1,0,0,2.0,544.7,538.34,0
BP0018584,B005086,T0035,away,628,2,0,1,0,0,1.0,538.19,552.99,0
BP0018585,B005087,T0007,home,561,1,1,1,0,1,2.0,517.48,525.58,1
BP0018586,B005087,T0098,away,396,1,0,1,0,1,0.25,260.1,330.23,0
BP0018587,B005088,T0162,home,723,1,0,0,1,1,0.25,439.89,549.93,0
BP0018588,B005088,T0162,home,468,2,0,0,0,1,0.5,574.2,626.92,0
BP0018589,B005088,T0174,away,72,1,1,1,0,0,1.0,354.4,363.09,0
BP0018590,B005088,T0174,away,86,2,1,1,0,0,2.0,340.75,329.68,0
BP0018591,B005088,T0174,away,526,3,1,1,0,1,2.0,539.55,523.08,1
BP0018592,B005089,T0119,home,185,1,1,0,0,1,2.0,430.85,449.03,1
BP0018593,B005089,T0039,away,439,1,0,1,0,1,0.25,328.3,378.6,0
BP0018594,B005090,T0061,home,738,1,0,1,0,1,2.0,525.11,551.85,0
BP0018595,B005090,T0034,away,103,1,1,0,0,1,2.0,554.4,578.36,1
BP0018596,B005091,T0060,home,50,1,0,1,0,1,1.0,282.95,340.96,0
BP0018597,B005091,T0053,away,101,1,1,0,0,0,0.5,521.4,564.38,1
BP0018598,B005092,T0129,home,319,1,0,1,0,1,2.0,590.8,584.82,0
BP0018599,B005092,T0129,home,425,2,0,1,0,0,2.0,367.9,355.07,0
BP0018600,B005092,T0129,home,624,3,0,1,0,1,1.0,359.75,378.38,0
BP0018601,B005092,T0136,away,341,1,1,0,0,0,2.0,324.0,320.95,0
BP0018602,B005092,T0136,away,623,2,1,0,0,0,0.25,507.97,569.26,1
BP0018603,B005092,T0136,away,441,3,1,0,0,1,2.0,435.33,444.5,0
BP0018604,B005093,T0102,home,423,1,0,1,0,0,1.0,496.69,551.8,0
BP0018605,B005093,T0055,away,448,1,1,1,1,0,2.0,657.94,683.68,1
BP0018606,B005094,T0137,home,86,1,0,1,0,1,2.0,340.75,360.4,0
BP0018607,B005094,T0026,away,221,1,1,0,0,1,2.0,473.0,496.24,1
BP0018608,B005095,T0115,home,783,1,1,1,1,1,2.0,441.05,468.92,0
BP0018609,B005095,T0115,home,691,2,1,1,1,1,2.0,516.44,523.47,0
BP0018610,B005095,T0115,home,558,3,1,1,0,0,1.0,508.55,529.87,1
BP0018611,B005095,T0140,away,17,1,0,0,0,1,1.0,368.22,378.29,0
BP0018612,B005095,T0140,away,627,2,0,0,0,1,1.0,369.84,387.5,0
BP0018613,B005095,T0140,away,178,3,0,1,0,1,1.0,495.75,496.07,0
BP0018614,B005096,T0085,home,203,1,1,1,0,0,1.0,479.15,503.18,0
BP0018615,B005096,T0085,home,638,2,1,0,0,0,0.5,611.16,653.67,1
BP0018616,B005096,T0070,away,84,1,0,1,0,0,0.5,329.8,367.84,0
BP0018617,B005096,T0070,away,370,2,0,1,0,0,2.0,350.24,335.17,0
BP0018618,B005097,T0009,home,177,1,0,1,1,1,0.5,338.25,464.28,0
BP0018619,B005097,T0062,away,254,1,1,0,0,1,1.0,666.75,694.84,1
BP0018620,B005098,T0001,home,586,1,0,1,0,0,0.25,501.9,561.59,0
BP0018621,B005098,T0001,home,401,2,0,1,0,0,1.0,202.9,230.91,0
BP0018622,B005098,T0161,away,647,1,1,1,0,1,1.0,612.33,652.14,1
BP0018623,B005098,T0161,away,444,2,1,0,0,0,1.0,433.69,453.07,0
BP0018624,B005099,T0173,home,290,1,0,1,0,1,0.25,280.45,366.53,0
BP0018625,B005099,T0173,home,472,2,0,1,0,1,0.25,539.0,611.62,0
BP0018626,B005099,T0049,away,426,1,1,0,0,1,2.0,525.0,514.97,0
BP0018627,B005099,T0049,away,774,2,1,0,0,1,2.0,528.4,529.59,1
BP0018628,B005100,T0060,home,50,1,0,1,1,1,1.0,282.95,411.24,0
BP0018629,B005100,T0067,away,530,1,1,0,1,0,2.0,538.11,557.54,1
BP0018630,B005101,T0117,home,18,1,1,0,0,0,0.5,612.47,690.59,0
BP0018631,B005101,T0117,home,289,2,1,0,0,0,1.0,707.3,752.46,1
BP0018632,B005101,T0117,home,610,3,1,0,0,0,0.5,339.1,394.28,0
BP0018633,B005101,T0133,away,177,1,0,1,0,0,0.5,338.25,415.24,0
BP0018634,B005101,T0133,away,546,2,0,0,1,1,0.5,295.88,406.71,0
BP0018635,B005101,T0133,away,78,3,0,1,0,0,0.5,527.85,588.44,0
BP0018636,B005102,T0168,home,406,1,0,1,0,1,0.5,296.1,367.96,0
BP0018637,B005102,T0168,home,320,2,0,1,0,0,2.0,421.05,458.61,0
BP0018638,B005102,T0091,away,555,1,1,1,0,1,1.0,568.3,588.85,1
BP0018639,B005102,T0091,away,219,2,1,1,0,1,1.0,449.8,469.74,0
BP0018640,B005103,T0078,home,677,1,1,1,0,0,1.0,374.3,431.97,0
BP0018641,B005103,T0078,home,364,2,1,0,0,0,2.0,429.4,457.02,0
BP0018642,B005103,T0078,home,114,3,1,1,1,1,0.5,459.2,592.5,1
BP0018643,B005103,T0180,away,619,1,0,1,0,0,1.0,369.35,394.91,0
BP0018644,B005103,T0180,away,573,2,0,1,0,0,1.0,498.15,509.54,0
BP0018645,B005104,T0145,home,1,1,1,1,0,1,0.5,334.1,398.82,0
BP0018646,B005104,T0145,home,464,2,1,0,0,0,1.0,563.25,611.71,1
BP0018647,B005104,T0145,home,423,3,1,0,0,0,1.0,496.69,536.24,0
BP0018648,B005104,T0137,away,87,1,0,1,0,1,1.0,498.25,522.2,0
BP0018649,B005104,T0137,away,86,2,0,1,0,1,1.0,340.75,369.73,0
BP0018650,B005104,T0137,away,79,3,0,1,0,1,1.0,329.75,358.67,0
BP0018651,B005105,T0166,home,715,1,1,0,0,1,2.0,565.77,597.89,0
BP0018652,B005105,T0166,home,384,2,1,0,0,1,2.0,818.45,865.51,1
BP0018653,B005105,T0018,away,251,1,0,0,0,1,1.0,630.0,669.47,0
BP0018654,B005105,T0018,away,766,2,0,1,0,0,0.5,518.7,579.18,0
BP0018655,B005106,T0100,home,758,1,1,1,0,0,0.5,509.32,606.12,1
BP0018656,B005106,T0100,home,548,2,1,0,0,0,1.0,293.95,353.67,0
BP0018657,B005106,T0109,away,92,1,0,1,0,0,1.0,330.85,368.12,0
BP0018658,B005106,T0109,away,174,2,0,1,0,1,2.0,220.5,234.81,0
BP0018659,B005107,T0077,home,768,1,1,1,1,1,1.0,555.55,643.51,1
BP0018660,B005107,T0016,away,322,1,0,0,0,1,0.5,319.65,380.55,0
BP0018661,B005108,T0116,home,244,1,1,0,0,1,1.0,611.2,641.92,1
BP0018662,B005108,T0138,away,432,1,0,0,0,0,1.0,478.75,496.16,0
BP0018663,B005109,T0159,home,316,1,0,1,0,0,1.0,316.39,324.2,0
BP0018664,B005109,T0159,home,260,2,0,1,0,0,0.25,665.9,734.07,0
BP0018665,B005109,T0117,away,26,1,1,0,1,0,0.5,513.05,616.55,0
BP0018666,B005109,T0117,away,359,2,1,0,0,0,1.0,597.05,634.29,1
BP0018667,B005110,T0055,home,300,1,0,1,0,0,2.0,274.35,275.1,0
BP0018668,B005110,T0045,away,367,1,1,0,0,1,1.0,507.56,526.22,1
BP0018669,B005111,T0124,home,91,1,0,1,0,1,1.0,552.5,579.82,0
BP0018670,B005111,T0124,home,124,2,0,1,0,1,2.0,483.6,497.27,0
BP0018671,B005111,T0141,away,428,1,1,0,0,1,1.0,615.13,637.36,1
BP0018672,B005111,T0141,away,99,2,1,0,0,0,1.0,502.9,499.56,0
BP0018673,B005112,T0088,home,473,1,0,1,0,0,2.0,559.5,566.12,0
BP0018674,B005112,T0041,away,160,1,1,1,0,0,2.0,557.01,576.6,1
BP0018675,B005113,T0138,home,690,1,0,1,1,0,0.5,333.9,401.0,0
BP0018676,B005113,T0138,home,577,2,0,1,0,1,1.0,305.55,335.55,0
BP0018677,B005113,T0076,away,113,1,1,0,0,0,1.0,476.55,503.61,0
BP0018678,B005113,T0076,away,141,2,1,1,1,1,1.0,522.05,596.93,1
BP0018679,B005114,T0155,home,666,1,1,0,0,1,1.0,435.38,468.68,1
BP0018680,B005114,T0113,away,296,1,0,0,0,1,1.0,249.9,278.67,0
BP0018681,B005115,T0034,home,224,1,0,1,0,0,1.0,501.3,541.03,0
BP0018682,B005115,T0096,away,214,1,1,1,0,1,1.0,633.55,655.2,1
BP0018683,B005116,T0142,home,439,1,0,1,0,1,1.0,328.3,373.35,0
BP0018684,B005116,T0142,home,3,2,0,1,0,0,1.0,654.51,681.19,0
BP0018685,B005116,T0092,away,68,1,1,1,0,1,0.5,530.75,582.56,1
BP0018686,B005116,T0092,away,125,2,1,0,0,0,1.0,517.7,553.53,0
BP0018687,B005117,T0170,home,708,1,0,1,0,0,0.5,324.31,398.06,0
BP0018688,B005117,T0170,home,2,2,0,1,0,0,0.5,425.6,486.32,0
BP0018689,B005117,T0112,away,339,1,1,0,1,0,1.0,303.69,372.72,0
BP0018690,B005117,T0112,away,139,2,1,0,1,1,1.0,520.55,579.5,1
BP0018691,B005118,T0033,home,471,1,1,1,0,0,1.0,551.95,577.08,1
BP0018692,B005118,T0140,away,458,1,0,0,0,1,1.0,364.05,368.53,0
BP0018693,B005119,T0131,home,245,1,1,1,0,0,1.0,608.15,642.96,1
BP0018694,B005119,T0131,home,680,2,1,0,0,0,2.0,471.45,494.35,0
BP0018695,B005119,T0095,away,535,1,0,1,0,0,1.0,310.18,350.3,0
BP0018696,B005119,T0095,away,770,2,0,1,0,0,2.0,501.95,525.66,0
BP0018697,B005120,T0117,home,18,1,1,0,0,0,1.0,612.47,659.55,1
BP0018698,B005120,T0117,home,567,2,1,1,0,0,0.5,598.4,656.5,0
BP0018699,B005120,T0117,home,237,3,1,1,0,0,1.0,479.0,506.55,0
BP0018700,B005120,T0109,away,446,1,0,1,0,1,1.0,408.4,454.19,0
BP0018701,B005120,T0109,away,174,2,0,1,0,1,1.0,220.5,253.78,0
BP0018702,B005120,T0109,away,735,3,0,1,0,1,1.0,439.6,483.81,0
BP0018703,B005121,T0178,home,139,1,1,0,1,0,1.0,520.55,567.52,1
BP0018704,B005121,T0102,away,458,1,0,1,1,0,0.5,364.05,436.75,0
BP0018705,B005122,T0045,home,214,1,1,0,0,0,0.5,633.55,675.1,1
BP0018706,B005122,T0120,away,179,1,0,1,0,0,2.0,294.4,272.21,0
BP0018707,B005123,T0144,home,40,1,1,0,0,1,1.0,456.7,504.43,0
BP0018708,B005123,T0144,home,83,2,1,0,0,1,1.0,397.1,450.18,0
BP0018709,B005123,T0144,home,416,3,1,1,0,0,1.0,493.8,526.49,1
BP0018710,B005123,T0134,away,739,1,0,0,0,1,1.0,357.32,380.12,0
BP0018711,B005123,T0134,away,354,2,0,1,0,0,1.0,584.55,608.03,0
BP0018712,B005123,T0134,away,374,3,0,1,0,0,1.0,314.0,330.97,0
BP0018713,B005124,T0170,home,2,1,1,0,0,0,1.0,425.6,486.83,0
BP0018714,B005124,T0170,home,699,2,1,0,0,0,4.0,546.63,557.77,1
BP0018715,B005124,T0103,away,434,1,0,1,0,1,1.0,348.42,372.34,0
BP0018716,B005124,T0103,away,538,2,0,0,0,0,1.0,488.65,528.38,0
BP0018717,B005125,T0132,home,408,1,1,1,1,1,1.0,372.31,441.55,0
BP0018718,B005125,T0132,home,745,2,1,0,1,1,1.0,514.04,599.72,1
BP0018719,B005125,T0001,away,392,1,0,1,0,1,1.0,562.63,608.35,0
BP0018720,B005125,T0001,away,757,2,0,1,0,1,2.0,339.32,356.8,0
BP0018721,B005126,T0109,home,586,1,0,1,1,1,1.0,501.9,599.5,0
BP0018722,B005126,T0020,away,655,1,1,0,0,1,1.0,564.35,612.05,1
BP0018723,B005127,T0105,home,332,1,0,0,0,0,2.0,497.3,525.87,0
BP0018724,B005127,T0105,home,70,2,0,1,1,1,1.0,409.55,498.48,0
BP0018725,B005127,T0105,home,367,3,0,1,0,0,1.0,507.56,555.78,0
BP0018726,B005127,T0002,away,736,1,1,1,0,0,1.0,315.08,341.56,0
BP0018727,B005127,T0002,away,379,2,1,1,0,1,0.25,603.5,670.57,0
BP0018728,B005127,T0002,away,142,3,1,0,0,0,0.5,652.55,686.95,1
BP0018729,B005128,T0036,home,6,1,1,1,0,0,4.0,668.37,678.76,1
BP0018730,B005128,T0036,home,275,2,1,1,0,1,1.0,505.1,572.37,0
BP0018731,B005128,T0043,away,354,1,0,1,0,1,1.0,584.55,607.26,0
BP0018732,B005128,T0043,away,609,2,0,1,0,1,2.0,548.7,560.81,0
BP0018733,B005129,T0047,home,17,1,0,0,0,1,1.0,368.22,419.16,0
BP0018734,B005129,T0047,home,276,2,0,1,0,1,1.0,288.1,322.41,0
BP0018735,B005129,T0052,away,334,1,1,0,0,1,1.0,617.65,685.2,1
BP0018736,B005129,T0052,away,783,2,1,0,0,1,0.5,441.05,519.3,0
BP0018737,B005130,T0131,home,289,1,1,0,0,0,1.0,707.3,748.49,1
BP0018738,B005130,T0085,away,761,1,0,1,0,0,2.0,220.24,217.66,0
BP0018739,B005131,T0131,home,289,1,1,0,0,0,1.0,707.3,752.51,1
BP0018740,B005131,T0100,away,700,1,0,1,0,0,1.0,552.25,591.38,0
BP0018741,B005132,T0130,home,699,1,1,0,1,1,2.0,546.63,654.28,0
BP0018742,B005132,T0130,home,286,2,1,0,0,0,0.5,485.8,567.01,0
BP0018743,B005132,T0130,home,282,3,1,0,0,0,1.0,653.35,716.78,1
BP0018744,B005132,T0117,away,18,1,0,1,0,0,2.0,612.47,620.88,0
BP0018745,B005132,T0117,away,289,2,0,1,0,0,1.0,707.3,746.76,0
BP0018746,B005132,T0117,away,610,3,0,0,0,0,1.0,339.1,372.67,0
BP0018747,B005133,T0001,home,586,1,1,1,0,0,2.0,501.9,526.14,1
BP0018748,B005133,T0169,away,636,1,0,1,1,1,1.0,379.5,429.32,0
BP0018749,B005134,T0148,home,55,1,1,0,0,0,1.0,525.8,552.04,1
BP0018750,B005134,T0148,home,177,2,1,0,0,0,1.0,338.25,381.35,0
BP0018751,B005134,T0110,away,744,1,0,0,0,0,1.0,296.65,319.99,0
BP0018752,B005135,T0002,home,142,1,1,0,0,0,2.0,652.55,669.39,1
BP0018753,B005135,T0002,home,667,2,1,0,0,0,0.5,389.48,445.9,0
BP0018754,B005135,T0004,away,509,1,0,0,0,1,1.0,296.82,323.51,0
BP0018755,B005135,T0004,away,524,2,0,1,0,0,2.0,294.8,295.12,0
BP0018756,B005136,T0027,home,667,1,0,1,0,0,2.0,389.48,409.8,0
BP0018757,B005136,T0027,home,769,2,0,1,1,1,1.0,334.15,398.59,0
BP0018758,B005136,T0027,home,27,3,0,1,1,1,1.0,317.8,398.52,0
BP0018759,B005136,T0157,away,78,1,1,1,0,0,2.0,527.85,541.75,1
BP0018760,B005136,T0157,away,538,2,1,0,0,1,1.0,488.65,529.31,0
BP0018761,B005136,T0157,away,67,3,1,1,0,1,1.0,425.9,461.86,0
BP0018762,B005137,T0133,home,154,1,1,0,0,0,1.0,550.24,617.97,1
BP0018763,B005137,T0050,away,17,1,0,1,0,0,1.0,368.22,400.0,0
BP0018764,B005138,T0036,home,530,1,1,1,0,0,1.0,538.11,572.6,0
BP0018765,B005138,T0036,home,275,2,1,0,1,1,0.5,505.1,619.23,0
BP0018766,B005138,T0036,home,6,3,1,1,0,0,1.0,668.37,718.77,1
BP0018767,B005138,T0031,away,228,1,0,1,1,1,0.5,348.95,415.12,0
BP0018768,B005138,T0031,away,299,2,0,1,0,0,1.0,390.45,405.49,0
BP0018769,B005138,T0031,away,308,3,0,0,0,0,1.0,537.25,523.16,0
BP0018770,B005139,T0112,home,139,1,1,1,0,1,1.0,520.55,570.65,0
BP0018771,B005139,T0112,home,689,2,1,0,0,1,1.0,525.91,562.78,0
BP0018772,B005139,T0112,home,699,3,1,1,0,1,1.0,546.63,595.5,1
BP0018773,B005139,T0027,away,323,1,0,1,0,1,1.0,582.75,623.41,0
BP0018774,B005139,T0027,away,769,2,0,1,1,1,2.0,334.15,394.03,0
BP0018775,B005139,T0027,away,667,3,0,0,0,0,0.25,389.48,459.34,0
BP0018776,B005140,T0125,home,713,1,0,0,0,0,1.0,540.67,555.65,0
BP0018777,B005140,T0148,away,584,1,1,0,0,1,1.0,561.58,599.7,1
BP0018778,B005141,T0156,home,665,1,0,1,1,1,1.0,223.89,269.78,0
BP0018779,B005141,T0051,away,254,1,1,1,0,1,2.0,666.75,666.24,1
BP0018780,B005142,T0170,home,792,1,1,1,0,0,1.0,714.8,765.55,1
BP0018781,B005142,T0140,away,627,1,0,1,1,1,1.0,369.84,421.9,0
BP0018782,B005143,T0036,home,267,1,0,0,0,0,1.0,416.3,455.67,0
BP0018783,B005143,T0036,home,35,2,0,1,0,0,2.0,338.75,362.61,0
BP0018784,B005143,T0007,away,203,1,1,0,0,1,1.0,479.15,511.21,0
BP0018785,B005143,T0007,away,375,2,1,0,1,1,0.5,440.0,546.67,1
BP0018786,B005144,T0032,home,346,1,1,0,0,0,1.0,516.29,551.18,0
BP0018787,B005144,T0032,home,317,2,1,0,0,0,0.5,488.59,552.51,1
BP0018788,B005144,T0082,away,750,1,0,1,0,0,1.0,524.2,547.28,0
BP0018789,B005144,T0082,away,755,2,0,1,1,0,1.0,297.75,358.56,0
BP0018790,B005145,T0154,home,276,1,0,0,0,1,2.0,288.1,274.95,0
BP0018791,B005145,T0039,away,439,1,1,0,0,1,1.0,328.3,352.08,1
BP0018792,B005146,T0011,home,53,1,0,1,0,1,1.0,466.3,496.75,0
BP0018793,B005146,T0051,away,254,1,1,0,0,1,1.0,666.75,671.51,1
BP0018794,B005147,T0056,home,162,1,0,1,0,0,2.0,439.33,449.78,0
BP0018795,B005147,T0044,away,342,1,1,0,0,0,2.0,491.6,505.36,1
BP0018796,B005148,T0048,home,375,1,1,0,0,1,0.5,440.0,509.86,0
BP0018797,B005148,T0048,home,127,2,1,0,0,0,2.0,634.25,649.83,1
BP0018798,B005148,T0102,away,117,1,0,1,0,0,1.0,465.3,484.74,0
BP0018799,B005148,T0102,away,523,2,0,1,0,1,0.5,525.82,569.81,0
BP0018800,B005149,T0043,home,356,1,0,1,0,1,1.0,472.1,514.4,0
BP0018801,B005149,T0092,away,560,1,1,0,0,1,1.0,511.16,555.97,1
BP0018802,B005150,T0004,home,757,1,1,0,0,0,1.0,339.32,400.9,0
BP0018803,B005150,T0004,home,621,2,1,0,0,0,1.0,508.71,559.29,1
BP0018804,B005150,T0017,away,374,1,0,1,0,1,2.0,314.0,338.4,0
BP0018805,B005150,T0017,away,575,2,0,1,0,1,2.0,409.85,405.74,0
BP0018806,B005151,T0151,home,689,1,1,0,0,1,0.5,525.91,602.21,1
BP0018807,B005151,T0029,away,236,1,0,1,0,0,1.0,220.5,237.9,0
BP0018808,B005152,T0108,home,350,1,1,0,0,0,1.0,568.72,614.82,1
BP0018809,B005152,T0118,away,569,1,0,1,0,0,0.5,498.7,539.33,0
BP0018810,B005153,T0075,home,83,1,1,0,0,1,2.0,397.1,410.59,1
BP0018811,B005153,T0040,away,333,1,0,0,0,1,2.0,325.2,367.22,0
BP0018812,B005154,T0024,home,555,1,1,0,0,0,0.5,568.3,613.57,1
BP0018813,B005154,T0154,away,585,1,0,0,0,1,1.0,354.3,357.11,0
BP0018814,B005155,T0107,home,65,1,1,1,0,0,2.0,640.0,660.71,1
BP0018815,B005155,T0107,home,252,2,1,0,0,0,1.0,328.35,345.15,0
BP0018816,B005155,T0107,home,139,3,1,0,0,1,1.0,520.55,563.94,0
BP0018817,B005155,T0146,away,737,1,0,0,0,1,1.0,418.48,434.97,0
BP0018818,B005155,T0146,away,404,2,0,0,0,1,1.0,382.45,405.56,0
BP0018819,B005155,T0146,away,798,3,0,1,0,0,1.0,607.06,611.79,0
BP0018820,B005156,T0069,home,114,1,1,1,0,1,1.0,459.2,507.43,1
BP0018821,B005156,T0036,away,267,1,0,1,0,0,1.0,416.3,454.27,0
BP0018822,B005157,T0047,home,528,1,1,1,0,1,0.25,450.94,505.98,1
BP0018823,B005157,T0091,away,219,1,0,0,0,1,2.0,449.8,444.19,0
BP0018824,B005158,T0058,home,709,1,0,1,0,0,2.0,497.87,501.31,0
BP0018825,B005158,T0102,away,123,1,1,0,1,0,2.0,528.9,552.43,1
BP0018826,B005159,T0046,home,689,1,1,1,0,0,2.0,525.91,513.9,1
BP0018827,B005159,T0082,away,425,1,0,1,0,1,2.0,367.9,393.37,0
BP0018828,B005160,T0167,home,241,1,1,0,0,0,1.0,518.4,543.33,1
BP0018829,B005160,T0167,home,406,2,1,0,0,1,1.0,296.1,333.12,0
BP0018830,B005160,T0042,away,10,1,0,1,0,1,1.0,206.8,243.59,0
BP0018831,B005160,T0042,away,541,2,0,0,0,1,1.0,397.33,442.28,0
BP0018832,B005161,T0082,home,425,1,1,0,0,1,2.0,367.9,388.09,0
BP0018833,B005161,T0082,home,750,2,1,1,0,0,1.0,524.2,557.28,1
BP0018834,B005161,T0082,home,113,3,1,0,0,0,1.0,476.55,494.69,0
BP0018835,B005161,T0156,away,737,1,0,0,0,1,1.0,418.48,429.59,0
BP0018836,B005161,T0156,away,665,2,0,1,0,1,1.0,223.89,248.58,0
BP0018837,B005161,T0156,away,664,3,0,0,0,1,1.0,210.9,228.83,0
BP0018838,B005162,T0106,home,399,1,0,1,0,1,1.0,262.27,315.31,0
BP0018839,B005162,T0106,home,14,2,0,1,0,0,2.0,215.95,234.56,0
BP0018840,B005162,T0033,away,708,1,1,0,0,1,2.0,324.31,324.0,0
BP0018841,B005162,T0033,away,339,2,1,0,0,0,1.0,303.69,328.51,1
