battle_id,battle_date,venue_id,battle_format,trainer_home_id,trainer_away_id,home_team_size,away_team_size,trainer_winner_id,trainer_loser_id,winning_side,battle_turns,winning_margin,title_match_flag,weather_condition,attendance
B006069,2024-03-16,V031,triples,T0093,T0057,3,3,T0057,T0093,away,18,32.91,1,Dusty,444
B006070,2024-08-10,V001,doubles,T0090,T0158,2,2,T0090,T0158,home,21,148.76,1,Breezy,663
B006071,2025-06-02,V048,singles,T0100,T0169,1,1,T0169,T0100,away,10,213.81,0,Sandstorm,1634
B006072,2025-01-05,V026,singles,T0159,T0151,1,1,T0159,T0151,home,7,119.58,0,Fog,739
B006073,2025-07-10,V008,doubles,T0052,T0016,2,2,T0016,T0052,away,8,60.57,0,High Winds,244
B006074,2026-02-11,V052,triples,T0178,T0111,3,3,T0111,T0178,away,24,135.77,1,Rain,626
B006075,2025-10-22,V011,triples,T0095,T0108,3,3,T0095,T0108,home,14,227.89,0,Thunderstorm,142
B006076,2024-10-10,V024,doubles,T0084,T0040,2,2,T0040,T0084,away,20,439.31,1,Windy,1031
B006077,2025-04-26,V050,triples,T0100,T0082,3,3,T0100,T0082,home,14,185.58,0,Overcast,172
B006078,2024-01-01,V008,doubles,T0092,T0063,2,1,T0092,T0063,home,18,371.19,0,High Winds,316
B006079,2024-09-09,V016,doubles,T0097,T0081,2,2,T0097,T0081,home,22,163.02,1,Clear,233
B006080,2025-09-13,V006,doubles,T0118,T0179,2,2,T0118,T0179,home,13,256.88,0,Moonless,492
B006081,2025-01-01,V049,triples,T0106,T0060,3,3,T0060,T0106,away,17,282.88,0,Overcast,556
B006082,2024-06-25,V046,doubles,T0132,T0038,2,2,T0038,T0132,away,8,95.3,0,Sandstorm,387
B006083,2024-01-26,V046,doubles,T0159,T0050,2,2,T0159,T0050,home,11,83.92,0,Sandstorm,447
B006084,2025-03-24,V034,singles,T0030,T0053,1,1,T0030,T0053,home,14,138.5,0,Hail,1418
B006085,2025-05-30,V015,doubles,T0032,T0130,2,1,T0032,T0130,home,21,605.28,1,Glittering,146
B006086,2025-01-10,V034,doubles,T0171,T0048,2,2,T0171,T0048,home,13,228.68,0,Hail,1544
B006087,2025-06-05,V014,triples,T0024,T0090,3,3,T0024,T0090,home,13,222.53,0,Glittering,1782
B006088,2025-05-04,V030,singles,T0149,T0083,1,1,T0083,T0149,away,9,34.78,0,Sunny,1060
B006089,2025-12-28,V054,doubles,T0132,T0162,2,2,T0162,T0132,away,11,266.32,0,Rain,820
B006090,2026-03-19,V009,singles,T0058,T0172,1,1,T0058,T0172,home,11,239.12,0,High Winds,1917
B006091,2024-06-08,V053,doubles,T0145,T0095,2,2,T0145,T0095,home,18,82.49,0,Rain,438
B006092,2025-03-23,V049,doubles,T0105,T0036,2,2,T0105,T0036,home,6,148.5,0,Overcast,722
B006093,2025-04-28,V006,singles,T0160,T0074,1,1,T0160,T0074,home,13,34.41,0,Moonless,461
B006094,2025-01-17,V050,singles,T0176,T0065,1,1,T0176,T0065,home,12,190.87,0,Overcast,203
B006095,2025-10-27,V024,singles,T0164,T0139,1,1,T0164,T0139,home,10,87.98,0,Windy,902
B006096,2024-07-07,V032,doubles,T0081,T0043,2,2,T0043,T0081,away,11,202.8,0,Dusty,993
B006097,2024-08-10,V018,singles,T0157,T0137,1,1,T0157,T0137,home,5,374.44,0,Clear,1198
B006098,2024-04-05,V054,triples,T0151,T0031,3,3,T0031,T0151,away,7,32.88,0,Rain,683
B006099,2025-08-08,V042,triples,T0092,T0026,3,2,T0092,T0026,home,24,644.25,1,Smog,608
B006100,2024-02-03,V049,doubles,T0086,T0030,2,2,T0030,T0086,away,16,288.13,1,Overcast,658
B006101,2025-02-19,V047,singles,T0011,T0159,1,1,T0159,T0011,away,13,379.64,0,Sandstorm,418
B006102,2024-01-14,V029,singles,T0174,T0165,1,1,T0174,T0165,home,12,136.33,0,Sunny,425
B006103,2024-05-30,V007,doubles,T0016,T0167,2,2,T0167,T0016,away,14,297.23,0,High Winds,1532
B006104,2025-03-12,V026,doubles,T0012,T0076,2,2,T0076,T0012,away,14,38.47,0,Fog,519
B006105,2024-12-16,V042,doubles,T0094,T0097,2,2,T0094,T0097,home,7,12.27,0,Smog,595
B006106,2025-10-31,V044,singles,T0152,T0128,1,1,T0152,T0128,home,6,89.97,0,Odd Aura,1547
B006107,2025-12-11,V004,singles,T0036,T0129,1,1,T0036,T0129,home,9,75.7,0,Moonless,695
B006108,2026-03-05,V038,singles,T0101,T0098,1,1,T0098,T0101,away,7,378.93,0,Clear,1149
B006109,2025-01-04,V044,singles,T0013,T0012,1,1,T0013,T0012,home,9,124.62,0,Odd Aura,1363
B006110,2024-09-09,V007,doubles,T0101,T0060,2,2,T0060,T0101,away,13,61.52,0,High Winds,1003
B006111,2024-12-26,V029,singles,T0044,T0096,1,1,T0096,T0044,away,10,369.37,0,Sunny,555
B006112,2026-01-24,V041,singles,T0033,T0019,1,1,T0033,T0019,home,14,22.08,0,Smog,678
B006113,2024-11-16,V030,doubles,T0092,T0128,2,2,T0128,T0092,away,16,265.34,0,Sunny,969
B006114,2025-07-19,V030,doubles,T0023,T0145,2,2,T0145,T0023,away,21,109.98,1,Sunny,800
B006115,2025-05-15,V024,triples,T0136,T0078,3,3,T0136,T0078,home,14,108.2,0,Windy,1215
B006116,2024-12-25,V048,doubles,T0162,T0097,2,2,T0162,T0097,home,11,29.95,0,Sandstorm,2009
B006117,2024-09-15,V024,doubles,T0133,T0094,2,1,T0133,T0094,home,10,687.03,0,Windy,1012
B006118,2025-09-19,V029,doubles,T0172,T0130,2,2,T0130,T0172,away,14,664.87,0,Sunny,521
B006119,2025-10-09,V022,triples,T0164,T0094,3,3,T0094,T0164,away,18,366.57,0,Windy,1292
B006120,2025-06-06,V033,singles,T0101,T0087,1,1,T0087,T0101,away,10,205.18,0,Dusty,1484
B006121,2025-06-11,V047,singles,T0002,T0071,1,1,T0002,T0071,home,5,346.63,0,Sandstorm,358
B006122,2026-02-09,V009,singles,T0045,T0012,1,1,T0012,T0045,away,16,432.24,0,High Winds,1918
B006123,2025-01-22,V038,doubles,T0109,T0124,2,2,T0124,T0109,away,9,69.65,0,Clear,769
B006124,2024-03-23,V053,singles,T0023,T0044,1,1,T0044,T0023,away,9,323.89,0,Rain,389
B006125,2025-09-17,V001,triples,T0147,T0027,3,3,T0147,T0027,home,13,728.18,0,Breezy,810
B006126,2025-12-06,V005,singles,T0071,T0111,1,1,T0111,T0071,away,11,195.33,0,Moonless,1123
B006127,2025-04-06,V006,doubles,T0004,T0066,2,1,T0004,T0066,home,12,470.13,0,Moonless,559
B006128,2025-10-20,V027,singles,T0167,T0068,1,1,T0167,T0068,home,11,77.89,0,Fog,735
B006129,2025-09-02,V035,doubles,T0017,T0157,2,1,T0017,T0157,home,16,548.38,0,Hail,354
B006130,2025-03-11,V027,singles,T0055,T0095,1,1,T0055,T0095,home,13,9.74,0,Fog,721
B006131,2025-07-26,V039,doubles,T0159,T0123,2,2,T0159,T0123,home,9,27.91,0,Clear,312
B006132,2024-11-21,V005,singles,T0125,T0111,1,1,T0111,T0125,away,6,90.38,0,Moonless,977
B006133,2024-08-23,V035,triples,T0005,T0126,3,3,T0005,T0126,home,16,196.83,0,Hail,346
B006134,2025-10-31,V051,triples,T0052,T0155,3,3,T0155,T0052,away,22,50.87,1,Overcast,457
B006135,2025-06-30,V026,triples,T0156,T0074,3,3,T0156,T0074,home,16,642.96,1,Fog,591
B006136,2025-01-12,V025,singles,T0120,T0035,1,1,T0120,T0035,home,12,44.49,0,Fog,1229
B006137,2024-01-08,V039,doubles,T0171,T0080,2,2,T0080,T0171,away,8,138.69,0,Clear,618
B006138,2024-09-01,V044,singles,T0038,T0001,1,1,T0038,T0001,home,7,205.73,0,Odd Aura,1326
B006139,2025-12-08,V036,singles,T0160,T0165,1,1,T0165,T0160,away,10,78.84,0,Hail,599
B006140,2025-06-03,V048,singles,T0026,T0170,1,1,T0026,T0170,home,8,100.63,0,Sandstorm,2026
B006141,2024-02-16,V048,doubles,T0014,T0013,2,2,T0013,T0014,away,9,623.03,0,Sandstorm,2284
B006142,2025-11-22,V002,triples,T0095,T0169,3,3,T0169,T0095,away,9,42.11,0,Breezy,1230
B006143,2024-01-30,V027,singles,T0041,T0140,1,1,T0041,T0140,home,10,114.57,0,Fog,803
B006144,2024-09-01,V027,singles,T0003,T0127,1,1,T0003,T0127,home,14,72.07,0,Fog,573
B006145,2025-08-31,V026,singles,T0120,T0023,1,1,T0023,T0120,away,12,255.92,0,Fog,737
B006146,2024-12-20,V028,doubles,T0153,T0163,2,2,T0163,T0153,away,11,139.31,0,Sunny,999
B006147,2024-03-16,V007,doubles,T0020,T0066,2,2,T0066,T0020,away,13,455.44,0,High Winds,1554
B006148,2026-01-04,V005,singles,T0092,T0033,1,1,T0033,T0092,away,11,44.47,0,Moonless,1245
B006149,2025-10-09,V047,doubles,T0043,T0171,2,2,T0043,T0171,home,9,332.65,0,Sandstorm,425
B006150,2024-03-24,V048,doubles,T0157,T0080,2,2,T0157,T0080,home,6,209.56,0,Sandstorm,1881
B006151,2025-10-09,V043,triples,T0001,T0002,3,3,T0002,T0001,away,14,79.61,0,Odd Aura,1069
B006152,2026-01-09,V024,singles,T0121,T0077,1,1,T0121,T0077,home,14,437.49,0,Windy,1071
B006153,2024-03-03,V024,doubles,T0071,T0067,2,2,T0067,T0071,away,16,75.34,0,Windy,925
B006154,2026-03-30,V043,doubles,T0100,T0062,2,2,T0062,T0100,away,9,45.93,0,Odd Aura,1128
B006155,2024-11-22,V044,triples,T0113,T0169,3,3,T0169,T0113,away,15,231.09,0,Odd Aura,1826
B006156,2025-01-10,V019,doubles,T0014,T0102,2,2,T0102,T0014,away,11,293.14,0,Harsh Sun,1161
B006157,2024-02-10,V032,singles,T0093,T0172,1,1,T0093,T0172,home,12,219.31,0,Dusty,1216
B006158,2024-06-15,V001,singles,T0147,T0054,1,1,T0054,T0147,away,8,213.69,0,Breezy,673
B006159,2024-08-18,V031,singles,T0060,T0134,1,1,T0134,T0060,away,10,209.91,0,Dusty,467
B006160,2024-06-10,V026,triples,T0169,T0039,3,3,T0039,T0169,away,10,125.42,0,Fog,660
B006161,2024-01-17,V052,doubles,T0100,T0018,2,2,T0018,T0100,away,15,329.42,1,Rain,608
B006162,2025-03-28,V013,doubles,T0128,T0022,2,2,T0128,T0022,home,15,318.28,0,Glittering,1558
B006163,2024-08-08,V001,doubles,T0147,T0033,2,2,T0147,T0033,home,20,317.01,0,Breezy,625
B006164,2026-01-13,V035,triples,T0021,T0160,3,2,T0021,T0160,home,21,999.78,1,Hail,215
B006165,2024-03-03,V004,triples,T0044,T0132,3,3,T0132,T0044,away,17,478.31,1,Moonless,409
B006166,2025-02-19,V008,singles,T0073,T0054,1,1,T0073,T0054,home,7,14.58,0,High Winds,404
B006167,2025-11-07,V042,singles,T0032,T0176,1,1,T0032,T0176,home,9,399.44,0,Smog,649
B006168,2025-03-22,V008,doubles,T0121,T0096,2,2,T0121,T0096,home,12,231.41,0,High Winds,375
B006169,2026-01-15,V023,doubles,T0111,T0021,2,2,T0021,T0111,away,12,108.27,0,Windy,1067
B006170,2025-12-14,V018,singles,T0023,T0031,1,1,T0031,T0023,away,5,118.7,0,Clear,1191
B006171,2024-08-26,V005,singles,T0017,T0094,1,1,T0094,T0017,away,10,294.33,0,Moonless,1224
B006172,2025-08-29,V028,singles,T0083,T0001,1,1,T0001,T0083,away,10,198.04,0,Sunny,804
B006173,2024-04-04,V003,doubles,T0080,T0142,2,2,T0080,T0142,home,7,13.4,0,Breezy,479
B006174,2024-04-20,V038,doubles,T0109,T0092,2,2,T0092,T0109,away,17,200.87,0,Clear,892
B006175,2024-05-13,V001,singles,T0147,T0180,1,1,T0147,T0180,home,7,394.79,0,Breezy,674
B006176,2025-05-13,V005,doubles,T0013,T0036,2,2,T0036,T0013,away,14,152.82,0,Moonless,1171
B006177,2025-03-15,V048,doubles,T0119,T0044,2,2,T0119,T0044,home,10,392.41,0,Sandstorm,2004
B006178,2025-07-30,V011,triples,T0064,T0030,3,3,T0030,T0064,away,16,94.05,0,Thunderstorm,230
B006179,2025-10-28,V014,doubles,T0032,T0072,2,2,T0032,T0072,home,15,274.37,0,Glittering,1543
B006180,2025-04-05,V046,singles,T0005,T0015,1,1,T0005,T0015,home,10,194.46,0,Sandstorm,506
B006181,2024-02-07,V013,doubles,T0159,T0105,2,2,T0105,T0159,away,15,416.33,0,Glittering,1738
B006182,2024-07-17,V047,triples,T0121,T0040,3,2,T0121,T0040,home,14,506.85,0,Sandstorm,400
B006183,2025-07-03,V017,singles,T0113,T0008,1,1,T0113,T0008,home,13,35.24,0,Clear,709
B006184,2025-08-25,V026,triples,T0016,T0113,3,3,T0016,T0113,home,11,371.45,0,Fog,619
B006185,2026-03-05,V020,triples,T0150,T0094,3,3,T0150,T0094,home,18,7.31,0,Harsh Sun,2034
B006186,2024-04-09,V015,doubles,T0153,T0086,2,1,T0153,T0086,home,6,75.98,0,Glittering,131
B006187,2024-10-10,V038,singles,T0109,T0005,1,1,T0109,T0005,home,18,170.71,0,Clear,674
B006188,2025-08-23,V051,doubles,T0031,T0062,2,2,T0062,T0031,away,13,96.76,0,Overcast,471
B006189,2025-08-23,V050,singles,T0025,T0162,1,1,T0025,T0162,home,5,215.28,0,Overcast,219
B006190,2025-09-28,V002,triples,T0110,T0040,3,3,T0040,T0110,away,23,389.06,1,Breezy,1187
B006191,2024-02-09,V041,singles,T0067,T0151,1,1,T0151,T0067,away,8,227.38,0,Smog,531
B006192,2024-04-03,V038,doubles,T0113,T0058,2,2,T0058,T0113,away,22,134.48,1,Clear,936
B006193,2025-05-30,V033,singles,T0159,T0146,1,1,T0159,T0146,home,7,133.68,0,Dusty,1932
B006194,2025-06-23,V013,doubles,T0151,T0024,2,2,T0151,T0024,home,13,362.54,0,Glittering,1667
B006195,2026-01-02,V024,doubles,T0140,T0019,2,2,T0019,T0140,away,14,136.47,0,Windy,986
B006196,2024-04-02,V033,doubles,T0084,T0030,2,2,T0084,T0030,home,24,47.62,1,Dusty,1554
B006197,2025-06-18,V043,singles,T0138,T0016,1,1,T0016,T0138,away,10,64.04,0,Odd Aura,783
B006198,2024-12-16,V032,doubles,T0094,T0168,2,2,T0094,T0168,home,10,601.37,0,Dusty,1202
B006199,2025-02-10,V036,triples,T0094,T0042,3,3,T0042,T0094,away,24,166.61,1,Hail,690
B006200,2026-03-06,V005,singles,T0157,T0079,1,1,T0157,T0079,home,6,104.58,0,Moonless,1037
B006201,2024-10-31,V031,triples,T0092,T0109,3,3,T0092,T0109,home,24,250.12,1,Dusty,433
B006202,2026-03-01,V032,singles,T0076,T0039,1,1,T0039,T0076,away,7,0.61,0,Dusty,1273
B006203,2024-05-03,V021,doubles,T0062,T0120,2,1,T0062,T0120,home,13,767.05,0,Harsh Sun,207
B006204,2024-06-21,V007,doubles,T0103,T0035,2,2,T0035,T0103,away,14,16.53,0,High Winds,1377
B006205,2025-04-10,V023,singles,T0164,T0088,1,1,T0088,T0164,away,5,323.9,0,Windy,1186
B006206,2026-02-09,V050,doubles,T0179,T0143,2,2,T0143,T0179,away,9,119.27,0,Overcast,207
B006207,2026-02-04,V042,triples,T0165,T0118,3,3,T0165,T0118,home,14,85.75,0,Smog,732
B006208,2026-03-30,V040,doubles,T0125,T0148,2,3,T0148,T0125,away,16,495.98,1,Smog,254
B006209,2025-07-28,V044,doubles,T0170,T0012,2,2,T0012,T0170,away,14,25.47,0,Odd Aura,1600
B006210,2025-12-03,V003,doubles,T0134,T0057,2,3,T0057,T0134,away,11,628.29,0,Breezy,579
B006211,2026-02-22,V050,singles,T0100,T0077,1,1,T0100,T0077,home,10,0.25,0,Overcast,226
B006212,2024-09-17,V003,singles,T0007,T0170,1,1,T0170,T0007,away,9,129.1,0,Breezy,613
B006213,2025-09-07,V027,doubles,T0093,T0025,2,1,T0093,T0025,home,13,525.14,0,Fog,770
B006214,2025-02-17,V050,doubles,T0100,T0058,2,2,T0058,T0100,away,13,96.84,0,Overcast,177
B006215,2024-09-25,V001,triples,T0147,T0088,3,3,T0147,T0088,home,15,481.38,0,Breezy,667
B006216,2025-11-10,V016,doubles,T0146,T0048,2,2,T0048,T0146,away,8,65.04,0,Clear,155
B006217,2024-03-28,V016,singles,T0131,T0074,1,1,T0131,T0074,home,5,207.08,0,Clear,161
B006218,2024-10-21,V017,triples,T0113,T0066,3,3,T0066,T0113,away,14,149.24,0,Clear,609
B006219,2025-04-27,V031,singles,T0039,T0116,1,1,T0116,T0039,away,4,196.38,0,Dusty,391
B006220,2025-01-30,V010,singles,T0015,T0168,1,2,T0168,T0015,away,14,409.89,0,Thunderstorm,448
B006221,2025-01-06,V028,triples,T0153,T0145,3,3,T0145,T0153,away,13,311.28,0,Sunny,759
B006222,2025-11-03,V032,doubles,T0033,T0097,2,2,T0033,T0097,home,8,146.29,0,Dusty,1076
B006223,2026-01-02,V052,singles,T0037,T0163,1,1,T0037,T0163,home,4,63.59,0,Rain,714
B006224,2024-08-14,V007,singles,T0132,T0098,1,1,T0132,T0098,home,12,180.19,0,High Winds,1424
B006225,2024-10-21,V048,doubles,T0171,T0019,2,2,T0019,T0171,away,12,138.74,0,Sandstorm,1739
B006226,2025-12-31,V048,doubles,T0109,T0002,2,2,T0002,T0109,away,11,164.92,0,Sandstorm,2118
B006227,2024-09-09,V043,doubles,T0134,T0025,2,2,T0025,T0134,away,12,60.6,0,Odd Aura,863
B006228,2025-01-20,V021,singles,T0034,T0057,1,1,T0034,T0057,home,9,216.73,0,Harsh Sun,187
B006229,2024-10-22,V017,singles,T0164,T0155,1,1,T0164,T0155,home,12,91.2,0,Clear,598
B006230,2025-10-07,V011,doubles,T0170,T0111,2,2,T0170,T0111,home,13,116.56,0,Thunderstorm,152
B006231,2024-05-09,V019,triples,T0025,T0120,3,3,T0025,T0120,home,9,208.53,0,Harsh Sun,1230
B006232,2024-04-09,V012,singles,T0030,T0163,1,1,T0030,T0163,home,7,185.56,0,Thunderstorm,1018
B006233,2024-09-09,V047,singles,T0121,T0070,1,1,T0121,T0070,home,9,34.93,0,Sandstorm,239
B006234,2026-01-06,V054,singles,T0151,T0034,1,1,T0034,T0151,away,7,414.71,0,Rain,550
B006235,2026-03-13,V043,doubles,T0050,T0025,2,2,T0025,T0050,away,12,262.79,0,Odd Aura,991
B006236,2025-03-19,V044,singles,T0100,T0014,1,1,T0100,T0014,home,14,82.73,0,Odd Aura,1443
B006237,2024-11-04,V018,doubles,T0157,T0045,2,2,T0157,T0045,home,13,129.09,0,Clear,1712
B006238,2025-11-13,V030,triples,T0005,T0007,3,3,T0005,T0007,home,14,615.7,0,Sunny,706
B006239,2025-04-07,V041,singles,T0144,T0088,1,1,T0088,T0144,away,13,69.24,0,Smog,675
B006240,2025-04-09,V023,singles,T0139,T0130,1,1,T0130,T0139,away,14,334.66,0,Windy,1251
B006241,2025-05-17,V020,singles,T0016,T0033,1,1,T0016,T0033,home,4,60.38,0,Harsh Sun,1819
B006242,2025-02-11,V004,singles,T0029,T0114,1,1,T0029,T0114,home,12,103.41,0,Moonless,691
B006243,2026-01-03,V029,doubles,T0043,T0077,2,2,T0043,T0077,home,8,151.7,0,Sunny,523
B006244,2026-01-26,V040,doubles,T0126,T0125,2,2,T0126,T0125,home,8,362.7,0,Smog,296
B006245,2024-11-26,V040,doubles,T0063,T0077,2,2,T0063,T0077,home,10,389.47,0,Smog,236
B006246,2024-07-02,V021,triples,T0138,T0045,3,3,T0138,T0045,home,15,257.03,0,Harsh Sun,209
B006247,2025-01-08,V017,doubles,T0161,T0066,2,2,T0161,T0066,home,13,396.59,0,Clear,550
B006248,2024-03-29,V005,doubles,T0119,T0031,2,2,T0119,T0031,home,11,62.15,0,Moonless,1190
B006249,2025-06-12,V034,triples,T0035,T0158,3,3,T0035,T0158,home,10,139.23,0,Hail,1459
B006250,2024-08-03,V008,doubles,T0121,T0045,2,2,T0121,T0045,home,12,43.23,0,High Winds,266
B006251,2026-02-12,V049,doubles,T0170,T0156,2,2,T0170,T0156,home,13,474.71,0,Overcast,794
B006252,2024-12-14,V001,doubles,T0147,T0031,2,2,T0031,T0147,away,6,45.82,0,Breezy,583
B006253,2024-12-24,V022,doubles,T0030,T0089,2,2,T0030,T0089,home,14,377.43,0,Windy,1015
B006254,2024-12-13,V021,singles,T0049,T0142,1,1,T0049,T0142,home,8,190.04,0,Harsh Sun,184
B006255,2026-02-11,V051,doubles,T0024,T0139,2,2,T0024,T0139,home,11,37.91,0,Overcast,491
B006256,2025-01-13,V011,doubles,T0054,T0143,2,2,T0054,T0143,home,7,65.52,0,Thunderstorm,158
B006257,2025-06-08,V012,triples,T0147,T0136,3,3,T0147,T0136,home,24,7.13,1,Thunderstorm,994
B006258,2025-04-04,V005,triples,T0155,T0131,3,3,T0131,T0155,away,12,166.12,0,Moonless,996
B006259,2025-02-06,V014,triples,T0168,T0024,3,3,T0024,T0168,away,8,515.31,0,Glittering,1681
B006260,2024-11-16,V024,doubles,T0023,T0014,2,2,T0023,T0014,home,13,97.02,0,Windy,797
B006261,2025-07-24,V032,triples,T0165,T0047,3,3,T0165,T0047,home,24,154.25,1,Dusty,1065
B006262,2025-04-15,V030,singles,T0110,T0023,1,1,T0110,T0023,home,7,93.14,0,Sunny,597
B006263,2024-08-06,V013,doubles,T0084,T0118,2,2,T0118,T0084,away,12,27.62,0,Glittering,1535
B006264,2024-12-20,V053,doubles,T0094,T0056,2,2,T0056,T0094,away,13,101.31,0,Rain,333
B006265,2025-10-14,V034,triples,T0082,T0074,3,3,T0082,T0074,home,7,694.36,0,Hail,1313
B006266,2026-03-08,V030,doubles,T0070,T0025,2,2,T0025,T0070,away,8,335.63,0,Sunny,674
B006267,2024-09-17,V053,doubles,T0136,T0056,2,2,T0136,T0056,home,19,44.85,1,Rain,477
B006268,2024-02-18,V007,triples,T0166,T0027,3,3,T0166,T0027,home,15,783.33,0,High Winds,1587
B006269,2025-11-02,V004,doubles,T0036,T0124,2,2,T0036,T0124,home,16,309.41,0,Moonless,706
B006270,2025-06-13,V046,doubles,T0150,T0103,2,2,T0150,T0103,home,9,138.99,0,Sandstorm,566
B006271,2024-01-14,V036,singles,T0146,T0037,1,1,T0146,T0037,home,7,219.73,0,Hail,661
B006272,2024-01-19,V036,doubles,T0060,T0063,2,2,T0063,T0060,away,20,166.84,1,Hail,847
B006273,2025-07-17,V046,singles,T0105,T0078,1,1,T0105,T0078,home,11,8.06,0,Sandstorm,563
B006274,2024-10-15,V026,singles,T0038,T0030,1,1,T0038,T0030,home,4,23.77,0,Fog,845
B006275,2025-11-23,V035,doubles,T0005,T0063,2,2,T0005,T0063,home,13,22.08,0,Hail,428
B006276,2024-05-29,V013,doubles,T0133,T0079,2,2,T0079,T0133,away,21,69.79,1,Glittering,1717
B006277,2026-03-09,V006,triples,T0004,T0161,3,3,T0161,T0004,away,18,50.06,1,Moonless,431
B006278,2024-09-19,V034,doubles,T0047,T0033,2,2,T0047,T0033,home,10,162.19,0,Hail,1231
B006279,2025-02-21,V003,doubles,T0092,T0095,2,2,T0095,T0092,away,14,265.23,0,Breezy,571
B006280,2024-08-15,V009,triples,T0133,T0049,3,3,T0049,T0133,away,24,363.19,1,High Winds,1762
B006281,2024-03-04,V013,singles,T0162,T0124,1,1,T0124,T0162,away,6,97.68,0,Glittering,1630
B006282,2024-06-24,V030,singles,T0124,T0061,1,1,T0124,T0061,home,9,340.61,0,Sunny,715
B006283,2024-07-25,V001,singles,T0064,T0072,1,1,T0064,T0072,home,9,320.38,0,Breezy,819
B006284,2025-05-04,V014,doubles,T0128,T0166,2,1,T0128,T0166,home,11,761.98,0,Glittering,1697
B006285,2024-08-04,V013,doubles,T0029,T0074,2,2,T0074,T0029,away,17,183.64,0,Glittering,1656
B006286,2026-03-22,V025,doubles,T0084,T0045,2,2,T0084,T0045,home,16,185.06,0,Fog,1052
B006287,2025-08-02,V027,doubles,T0030,T0039,2,2,T0030,T0039,home,10,165.96,0,Fog,556
B006288,2024-09-27,V045,doubles,T0148,T0076,2,2,T0076,T0148,away,9,354.33,0,Odd Aura,448
B006289,2024-04-18,V006,singles,T0131,T0130,1,1,T0130,T0131,away,10,64.88,0,Moonless,476
B006290,2024-12-19,V025,triples,T0025,T0110,3,3,T0025,T0110,home,13,325.18,0,Fog,1263
B006291,2025-08-23,V011,singles,T0067,T0173,1,1,T0067,T0173,home,4,275.82,0,Thunderstorm,110
B006292,2025-02-13,V018,singles,T0001,T0018,1,1,T0018,T0001,away,6,94.06,0,Clear,1586
B006293,2025-11-09,V030,singles,T0112,T0023,1,1,T0112,T0023,home,11,148.05,0,Sunny,800
B006294,2024-05-14,V047,doubles,T0106,T0158,2,2,T0106,T0158,home,17,197.99,1,Sandstorm,368
B006295,2024-08-20,V037,singles,T0062,T0169,1,1,T0062,T0169,home,4,238.22,0,Clear,1074
B006296,2026-01-22,V051,singles,T0096,T0109,1,1,T0096,T0109,home,10,171.0,0,Overcast,435
B006297,2024-04-19,V016,doubles,T0048,T0047,2,2,T0047,T0048,away,14,245.36,0,Clear,156
B006298,2025-10-15,V031,singles,T0060,T0030,1,1,T0060,T0030,home,9,248.59,0,Dusty,389
B006299,2025-04-07,V009,doubles,T0062,T0060,2,2,T0062,T0060,home,16,430.11,0,High Winds,2147
B006300,2025-01-15,V025,singles,T0047,T0022,1,1,T0022,T0047,away,8,300.96,0,Fog,1299
B006301,2025-06-11,V037,triples,T0084,T0013,3,3,T0013,T0084,away,12,43.76,0,Clear,1104
B006302,2024-07-02,V048,doubles,T0128,T0173,2,2,T0128,T0173,home,8,9.04,0,Sandstorm,2059
B006303,2024-05-10,V046,doubles,T0159,T0077,2,1,T0159,T0077,home,16,592.15,1,Sandstorm,691
B006304,2025-06-15,V005,doubles,T0029,T0059,2,2,T0059,T0029,away,20,318.51,1,Moonless,1190
B006305,2024-04-21,V028,doubles,T0004,T0139,2,2,T0139,T0004,away,12,128.5,0,Sunny,814
B006306,2025-10-07,V040,doubles,T0065,T0089,2,2,T0089,T0065,away,16,2.85,0,Smog,242
B006307,2025-09-26,V032,singles,T0164,T0120,1,1,T0164,T0120,home,11,186.99,0,Dusty,1301
B006308,2024-01-27,V038,singles,T0109,T0044,1,1,T0044,T0109,away,7,117.62,0,Clear,680
B006309,2025-09-08,V013,singles,T0093,T0138,1,1,T0093,T0138,home,8,9.6,0,Glittering,1520
B006310,2026-02-05,V049,doubles,T0049,T0118,2,2,T0049,T0118,home,13,48.22,0,Overcast,856
B006311,2026-03-29,V032,doubles,T0175,T0020,2,2,T0020,T0175,away,17,98.64,1,Dusty,1369
B006312,2025-10-09,V022,doubles,T0017,T0001,2,2,T0001,T0017,away,10,339.17,0,Windy,924
B006313,2026-01-09,V028,triples,T0153,T0067,3,3,T0153,T0067,home,11,66.18,0,Sunny,871
B006314,2025-09-23,V050,doubles,T0066,T0033,2,2,T0066,T0033,home,12,474.04,0,Overcast,204
B006315,2024-12-17,V026,doubles,T0033,T0073,2,2,T0073,T0033,away,11,316.99,0,Fog,692
B006316,2024-06-02,V020,doubles,T0030,T0101,2,2,T0030,T0101,home,14,597.39,0,Harsh Sun,1726
B006317,2025-08-09,V045,singles,T0038,T0080,1,1,T0080,T0038,away,13,237.26,0,Odd Aura,507
B006318,2025-02-12,V051,singles,T0103,T0164,1,1,T0103,T0164,home,13,228.36,0,Overcast,474
B006319,2024-07-30,V045,doubles,T0007,T0105,2,2,T0007,T0105,home,11,214.21,0,Odd Aura,638
B006320,2026-02-25,V051,singles,T0178,T0127,1,1,T0178,T0127,home,12,26.12,0,Overcast,526
B006321,2025-01-12,V053,triples,T0116,T0022,3,3,T0022,T0116,away,11,99.09,0,Rain,515
